id,closed_at,created_at,created_at_est,number,test,total_price,subtotal_price,total_weight,total_tax,taxes_included,currency,financial_status,confirmed,total_discounts,total_line_items_price,cancelled_at,cancel_reason,total_price_usd,reference,user_id,location_id,source_identifier,source_url,processed_at,device_id,customer_locale,app_id,browser_ip,landing_site_ref,order_number,discount_code,discount_amount,discount_type,payment_gateway_names,processing_method,checkout_id,source_name,fulfillment_status,tags,variant_id,title,quantity,price,sku,variant_title,vendor,fulfillment_service,product_id,requires_shipping,taxable,gift_card,name,product_exists,fulfillable_quantity,customer_country,customer_state,customer_city,customer_zip,shipping_code,orders_count,user_agent
165087641613,2018-01-19 13:30:33,2018-01-12 11:52:30,2018-01-12 06:52:30-05:00,254851,False,48.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,48.99,,,,,,2018-01-12 11:52:30,,en,580111,121.216.14.59,,255851,0,0,Blank,['stripe'],direct,328397783053,web,fulfilled,,25457723969,Pride and Prejudice,1,39.00,pride_scarf_inf,Infinity,Litographs,manual,7833327809,True,True,False,Pride and Prejudice - Infinity,True,0,Australia,New South Wales,Springwood,2777,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7"
164776411149,2018-01-23 06:51:38,2018-01-12 10:23:14,2018-01-12 05:23:14-05:00,254850,False,38.99,24.00,227,0.00,False,USD,paid,True,0.00,24.00,,,38.99,,,,,,2018-01-12 10:23:14,,en,580111,86.183.25.177,,255850,0,0,Blank,['stripe'],direct,328310751245,web,fulfilled,,25510937473,Outlander,1,24.00,outlander_18x24,18x24,Litographs,manual,1989311361,True,True,False,Outlander - 18x24,True,0,United Kingdom,,"Minety, Malmesbury",SN16 9QU,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (iPad; CPU OS 11_0_2 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A421 Safari/604.1"
164680794125,2018-01-17 03:30:42,2018-01-12 09:55:35,2018-01-12 04:55:35-05:00,254849,False,43.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-01-12 09:55:35,,en,580111,149.5.89.13,,255849,0,0,Blank,['stripe'],direct,328285323277,web,fulfilled,,29125880077,The Name of the Wind,1,34.00,kingkiller1_tee_unisex,Unisex,Litographs,manual,8551318349,True,True,False,The Name of the Wind - Unisex,True,0,United Kingdom,,Bellshill,ML4 2UY,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
164509777933,2018-01-23 06:50:17,2018-01-12 08:12:53,2018-01-12 03:12:53-05:00,254848,False,43.99,29.00,454,0.00,False,USD,paid,True,0.00,29.00,,,43.99,,,,,,2018-01-12 08:12:53,,en,580111,197.219.117.139,,255848,0,0,Blank,['stripe'],direct,328158740493,web,fulfilled,,25470322753,Emma,1,29.00,emma_tote,,Litographs,manual,151524331,True,True,False,Emma,True,0,Australia,Western Australia,Shelley,6148,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7"
164487299085,2018-01-18 19:30:48,2018-01-12 08:02:33,2018-01-12 03:02:33-05:00,254847,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 08:02:33,,,1039724,,,255847,0,0,Blank,[],,,1039724,fulfilled,,27773941953,Custom Scarf,1,0.00,custom_scarf_inf,Infinity / Single Scarf,Litographs,manual,8288574337,True,True,False,Custom Scarf - Infinity / Single Scarf,True,0,United States,Washington,BELLINGHAM,98225-2338,,2,
164443750413,2018-01-17 03:30:37,2018-01-12 07:43:14,2018-01-12 02:43:14-05:00,254846,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 07:43:14,,,1039724,,,255846,0,0,Blank,[],,,1039724,fulfilled,,28961492621,Pride and Prejudice,2,0.00,pride3_tee_women,Women's Crew,Litographs,manual,8514021133,True,True,False,Pride and Prejudice - Women's Crew,True,0,United States,Florida,BRADENTON,34208-6104,,2,
164433297421,2018-01-23 06:50:16,2018-01-12 07:38:16,2018-01-12 02:38:16-05:00,254845,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 07:38:16,,,1039724,,,255845,0,0,Blank,[],,,1039724,fulfilled,,25506404545,The Call of Cthulhu,1,0.00,cthulhu_tee_unisex,Unisex,Litographs,manual,343466537,True,True,False,The Call of Cthulhu - Unisex,True,0,United States,Maryland,HUNTINGTOWN,20639-8314,,2,
164421238797,2018-01-18 22:30:37,2018-01-12 07:33:02,2018-01-12 02:33:02-05:00,254844,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 07:33:02,,,1039724,,,255844,0,0,Blank,[],,,1039724,fulfilled,,36479201805,The Maze Runner,1,0.00,mazerunner_tee_unisex,Unisex,Litographs,manual,9745128013,True,True,False,The Maze Runner - Unisex,True,0,United States,Michigan,TRENTON,48183-7207,,2,
164375691277,2018-01-18 15:30:33,2018-01-12 07:12:48,2018-01-12 02:12:48-05:00,254843,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 07:12:48,,,1039724,,,255843,0,0,Blank,[],,,1039724,fulfilled,,28345199553,Othello,1,0.00,othello_scarf_inf,Infinity,Litographs,manual,8416021569,True,True,False,Othello - Infinity,True,0,United States,New York,EAST GREENBUSH,12061-2325,,2,
164352917517,2018-01-23 06:50:15,2018-01-12 07:02:49,2018-01-12 02:02:49-05:00,254842,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 07:02:49,,,1039724,,,255842,0,0,Blank,[],,,1039724,fulfilled,,25505829121,Pride and Prejudice,1,0.00,pride_tee_vneck,Women's V-Neck,Litographs,manual,151544279,True,True,False,Pride and Prejudice - Women's V-Neck,True,0,United States,North Dakota,MUNICH,58352-0160,,2,
164149297165,2018-01-18 19:30:47,2018-01-12 05:39:09,2018-01-12 00:39:09-05:00,254841,False,78.00,78.00,301,0.00,False,USD,paid,True,0.00,78.00,,,78.00,,,,,,2018-01-12 05:39:09,,en,580111,184.53.16.85,,255841,0,0,Blank,['stripe'],direct,327988772877,web,fulfilled,,27557596161,Throne of Glass,2,39.00,glass_scarf_inf,Infinity,Litographs,manual,8239218689,True,True,False,Throne of Glass - Infinity,True,0,United States,Washington,Maple Valley,98038,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_2 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/63.0.3239.73 Mobile/15C202 Safari/604.1"
164134191117,2018-01-19 13:30:44,2018-01-12 05:32:57,2018-01-12 00:32:57-05:00,254840,False,87.99,73.00,301,0.00,False,USD,paid,True,0.00,73.00,,,87.99,,,,,,2018-01-12 05:32:57,,en,580111,49.196.7.244,,255840,0,0,Blank,['stripe'],direct,327979565069,web,fulfilled,,25457486465,Alice's Adventures in Wonderland,1,39.00,alice_scarf_inf,Infinity,Litographs,manual,7833278529,True,True,False,Alice's Adventures in Wonderland - Infinity,True,0,Australia,Western Australia,O&#39;Connor,6163,Asendia (Delivery 15-30 days after Estimated Ship Date),2,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/62.0.3202.70 Mobile/15C153 Safari/604.1"
164121444365,2018-01-18 08:30:29,2018-01-12 05:27:48,2018-01-12 00:27:48-05:00,254839,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-12 05:27:48,,en,580111,98.245.229.178,,255839,0,0,Blank,['stripe'],direct,327969079309,web,fulfilled,,25506483649,The Count of Monte Cristo,1,34.00,count_tee_unisex,Unisex,Litographs,manual,151547155,True,True,False,The Count of Monte Cristo - Unisex,True,0,United States,Colorado,Aurora,80014,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
164069212173,2018-01-12 17:30:47,2018-01-12 05:07:27,2018-01-12 00:07:27-05:00,254838,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:07:27,,,1039724,,,255838,0,0,Blank,[],,,1039724,fulfilled,,40378320973,To the Lighthouse,1,0.00,lighthouse_origtee_vneck_xl,Women's V-Neck,Litographs,manual,10423565133,True,True,False,To the Lighthouse - Women's V-Neck,True,0,United States,Maryland,CATONSVILLE,21228-4077,,3,
164067344397,2018-01-12 17:30:48,2018-01-12 05:06:45,2018-01-12 00:06:45-05:00,254837,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:06:45,,,1039724,,,255837,0,0,Blank,[],,,1039724,fulfilled,,25505088961,Hamlet,1,0.00,hamlet_tee_unisex,Unisex,Litographs,manual,151524867,True,True,False,Hamlet - Unisex,True,0,United States,Pennsylvania,PHILADELPHIA,19122-3015,,3,
164065738765,2018-01-17 04:30:34,2018-01-12 05:06:08,2018-01-12 00:06:08-05:00,254836,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:06:08,,,1039724,,,255836,0,0,Blank,[],,,1039724,fulfilled,,25505237889,Kushiel's Dart,1,0.00,kushiel_tee_vneck,Women's V-Neck,Litographs,manual,1754300993,True,True,False,Kushiel's Dart - Women's V-Neck,True,0,United States,California,CASTRO VALLEY,94546-3445,,2,
164061184013,2018-01-12 17:30:49,2018-01-12 05:04:31,2018-01-12 00:04:31-05:00,254835,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:04:31,,,1039724,,,255835,0,0,Blank,[],,,1039724,fulfilled,,25506566529,The Great Gatsby,1,0.00,gatsby_tee_vneck,Women's V-Neck,Litographs,manual,151547435,True,True,False,The Great Gatsby - Women's V-Neck,True,0,United States,California,San Mateo,94403,,1,
164058431501,2018-01-19 05:30:31,2018-01-12 05:03:30,2018-01-12 00:03:30-05:00,254834,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:03:30,,,1039724,,,255834,0,0,Blank,[],,,1039724,fulfilled,,25504535681,Alice’s Adventures in Wonderland,1,0.00,wonderland_tee_women,Women's Crew,Litographs,manual,174678537,True,True,False,Alice’s Adventures in Wonderland - Women's Crew,True,0,United States,Wisconsin,MADISON,53719-2220,,3,
164057382925,2018-01-17 03:30:28,2018-01-12 05:03:06,2018-01-12 00:03:06-05:00,254833,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:03:06,,,1039724,,,255833,0,0,Blank,[],,,1039724,fulfilled,,1594277167117,Charlie and the Chocolate Factory,1,0.00,wonkasolid_tee_vneck,Women's V-Neck,Litographs,manual,151488757773,True,True,False,Charlie and the Chocolate Factory - Women's V-Neck,True,0,United States,North Carolina,Summerfield,27358,,1,
164054630413,2018-01-17 21:30:41,2018-01-12 05:02:04,2018-01-12 00:02:04-05:00,254832,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:02:04,,,1039724,,,255832,0,0,Blank,[],,,1039724,fulfilled,,25504535553,Alice’s Adventures in Wonderland,1,0.00,wonderland_tee_unisex,Unisex,Litographs,manual,174678537,True,True,False,Alice’s Adventures in Wonderland - Unisex,True,0,United States,New York,BROOKLYN,11215-1255,,2,
164051255309,2018-01-17 05:30:34,2018-01-12 05:00:41,2018-01-12 00:00:41-05:00,254831,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 05:00:41,,,1039724,,,255831,0,0,Blank,[],,,1039724,fulfilled,,25506907265,The Phantom of the Opera,1,0.00,phantom_tee_vneck,Women's V-Neck,Litographs,manual,151548955,True,True,False,The Phantom of the Opera - Women's V-Neck,True,0,United States,Maryland,FREDERICK,21703-7083,,2,
164040441869,2018-01-18 01:30:35,2018-01-12 04:56:45,2018-01-11 23:56:45-05:00,254830,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 04:56:45,,,1039724,,,255830,0,0,Blank,[],,,1039724,fulfilled,,25506183105,The Adventures of Sherlock Holmes,1,0.00,sherlock_tee_unisex,Unisex,Litographs,manual,151545355,True,True,False,The Adventures of Sherlock Holmes - Unisex,True,0,United States,Arizona,Avondale,85323,,1,
164036706317,2018-01-19 01:30:45,2018-01-12 04:55:25,2018-01-11 23:55:25-05:00,254829,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 04:55:25,,,1039724,,,255829,0,0,Blank,[],,,1039724,fulfilled,,25506183873,The Adventures of Sherlock Holmes,1,0.00,sherlock_tee_women,Women's Crew,Litographs,manual,151545355,True,True,False,The Adventures of Sherlock Holmes - Women's Crew,True,0,United States,Louisiana,PINE GROVE,70453,,2,
164026875917,2018-01-19 02:30:44,2018-01-12 04:51:52,2018-01-11 23:51:52-05:00,254828,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 04:51:52,,,1039724,,,255828,0,0,Blank,[],,,1039724,fulfilled,,25507021825,The Princess Bride,1,0.00,pb2book_tee_vneck,Women's V-Neck,Litographs,manual,3684131009,True,True,False,The Princess Bride - Women's V-Neck,True,0,United States,Massachusetts,SOUTH DENNIS,02660-2776,,2,
164023762957,2018-01-18 23:30:36,2018-01-12 04:50:48,2018-01-11 23:50:48-05:00,254827,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 04:50:48,,,1039724,,,255827,0,0,Blank,[],,,1039724,fulfilled,,29510537741,The Giver,1,0.00,giver_tee_women,Women's Crew,Litographs,manual,8617057869,True,True,False,The Giver - Women's Crew,True,0,United States,Pennsylvania,ALLISON PARK,15101-3460,,2,
164018618381,2018-01-17 05:30:34,2018-01-12 04:48:58,2018-01-11 23:48:58-05:00,254826,False,0.00,0.00,,0.00,False,USD,paid,True,0.00,0.00,,,0.00,,,,,,2018-01-12 04:48:58,,,1039724,,,255826,0,0,Blank,[],,,1039724,fulfilled,,25507392193,Throne of Glass,1,0.00,glass2_tee_vneck,Women's V-Neck,Litographs,manual,3928528769,True,True,False,Throne of Glass - Women's V-Neck,True,0,United States,New York,NEW YORK,10027-5901,,2,
164009345037,2018-01-18 16:30:39,2018-01-12 04:45:43,2018-01-11 23:45:43-05:00,254825,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-12 04:45:43,,en,580111,216.230.40.143,,255825,0,0,Blank,['stripe'],direct,318268211213,web,fulfilled,,25506483649,The Count of Monte Cristo,1,34.00,count_tee_unisex,Unisex,Litographs,manual,151547155,True,True,False,The Count of Monte Cristo - Unisex,True,0,United States,Florida,Kissimmee,34747,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.112 Secure/57.0.441.112 Safari/537.36"
163999285261,2018-01-17 02:30:44,2018-01-12 04:42:02,2018-01-11 23:42:02-05:00,254824,False,28.99,24.00,227,0.00,False,USD,paid,True,0.00,24.00,,,28.99,,,,,,2018-01-12 04:42:02,,en,580111,24.22.242.106,,255824,0,0,Blank,['stripe'],direct,327873822733,web,fulfilled,,25510984641,Pride and Prejudice,1,24.00,pride_18x24,18x24,Litographs,manual,95629840,True,True,False,Pride and Prejudice - 18x24,True,0,United States,Washington,Yakima,98908,USPS First Class (Delivery 3-5 days after Estimated Ship Date),3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0
163509796877,2018-01-17 05:30:33,2018-01-12 01:58:06,2018-01-11 20:58:06-05:00,254823,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-12 01:58:06,,en,580111,108.237.12.163,,255823,0,0,Blank,['stripe'],direct,327492239373,web,fulfilled,,25505232385,King Lear,1,34.00,kinglear_tee_vneck,Women's V-Neck,Litographs,manual,1894793153,True,True,False,King Lear - Women's V-Neck,True,0,United States,Illinois,Chicago,60625,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
163478503437,2018-01-12 17:30:47,2018-01-12 01:47:06,2018-01-11 20:47:06-05:00,254822,False,43.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-01-12 01:47:06,,en,580111,,,255822,0,0,Blank,['gift_card'],gift_cards_only,327471431693,web,fulfilled,,25457154113,Anne of Green Gables,1,39.00,gables_scarf_inf,Infinity,Litographs,manual,7833228097,True,True,False,Anne of Green Gables - Infinity,True,0,United States,Tennessee,Franklin,37064,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C153 Safari/604.1"
163460284429,2018-01-17 05:30:33,2018-01-12 01:42:09,2018-01-11 20:42:09-05:00,254821,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-12 01:42:09,,en,580111,69.84.27.185,,255821,0,0,Blank,['stripe'],direct,288624836621,web,fulfilled,,28189974593,The Sirens of Titan,1,34.00,sirens_tee_unisex,Unisex,Litographs,manual,8378731329,True,True,False,The Sirens of Titan - Unisex,True,0,United States,North Dakota,Minot,58703,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
163436789773,2018-01-19 00:30:42,2018-01-12 01:35:37,2018-01-11 20:35:37-05:00,254820,False,68.00,68.00,301,0.00,False,USD,paid,True,0.00,68.00,,,68.00,,,,,,2018-01-12 01:35:37,,en,580111,108.17.116.26,,255820,0,0,Blank,['stripe'],direct,327447478285,web,fulfilled,,25504402241,"20,000 Leagues Under the Sea",1,34.00,leagues_tee_unisex,Unisex,Litographs,manual,151522595,True,True,False,"20,000 Leagues Under the Sea - Unisex",True,0,United States,Pennsylvania,Pittsburgh,15235,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
163364831245,2018-01-19 13:30:32,2018-01-12 01:15:41,2018-01-11 20:15:41-05:00,254819,False,44.09,35.10,150,0.00,False,USD,paid,True,3.90,39.00,,,44.09,,,,,,2018-01-12 01:15:41,,en,580111,128.189.175.54,,255819,LOVETOREAD10,3.90,percentage,['stripe'],direct,327408582669,web,fulfilled,,25457723969,Pride and Prejudice,1,39.00,pride_scarf_inf,Infinity,Litographs,manual,7833327809,True,True,False,Pride and Prejudice - Infinity,True,0,Canada,British Columbia,Surrey,V4A4N7,Asendia (Delivery 10-20 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
163239231501,2018-01-19 13:30:28,2018-01-12 00:41:19,2018-01-11 19:41:19-05:00,254818,False,87.99,73.00,301,0.00,False,USD,paid,True,0.00,73.00,,,87.99,,,,,,2018-01-12 00:41:19,,en,580111,49.188.147.162,,255818,0,0,Blank,['stripe'],direct,327332790285,web,fulfilled,,25453958273,The Importance of Being Earnest,1,39.00,earnest_scarf_inf,Infinity,Litographs,manual,7832750017,True,True,False,The Importance of Being Earnest - Infinity,True,0,Australia,Victoria,Tecoma,3160,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
163216982029,2018-01-19 13:30:39,2018-01-12 00:35:06,2018-01-11 19:35:06-05:00,254817,False,43.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-01-12 00:35:06,,en,580111,203.37.111.122,,255817,0,0,Blank,['stripe'],direct,299746951181,web,fulfilled,,35319982157,The Little Prince,1,34.00,littleprincesolid_tee_unisex,Unisex,Litographs,manual,9537777293,True,True,False,The Little Prince - Unisex,True,0,Germany,,Berlin,10247,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4"
163057926157,2018-01-19 13:30:45,2018-01-11 23:51:52,2018-01-11 18:51:52-05:00,254816,False,43.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-01-11 23:51:52,,en,580111,60.226.153.125,,255816,0,0,Blank,['stripe'],direct,327212498957,web,fulfilled,,43990666893,The Lightning Thief,1,34.00,lightning_tee_women,Women's Crew,Litographs,manual,10724499533,True,True,False,The Lightning Thief - Women's Crew,True,0,Australia,Queensland,Woolloongabba,4102,Asendia (Delivery 15-30 days after Estimated Ship Date),1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:57.0) Gecko/20100101 Firefox/57.0
163007856653,2018-01-17 22:30:42,2018-01-11 23:38:25,2018-01-11 18:38:25-05:00,254815,False,35.59,30.60,150,0.00,False,USD,paid,True,3.40,34.00,,,35.59,,,,,,2018-01-11 23:38:25,,en,580111,100.36.134.61,,255815,LOVETOREAD,3.40,percentage,['stripe'],direct,321932689421,web,fulfilled,,25505088961,Hamlet,1,34.00,hamlet_tee_unisex,Unisex,Litographs,manual,151524867,True,True,False,Hamlet - Unisex,True,0,United States,Virginia,Burke,22015,USPS First Class (Delivery 3-5 days after Estimated Ship Date),1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
162711994381,2018-01-19 13:30:32,2018-01-11 22:16:28,2018-01-11 17:16:28-05:00,254814,False,48.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,48.99,,,,,,2018-01-11 22:16:28,,en,580111,120.18.100.229,,255814,0,0,Blank,['stripe'],direct,327021101069,web,fulfilled,,27716744833,The Great Gatsby,1,39.00,gatsby_scarf_inf,Infinity,Litographs,manual,8275995905,True,True,False,The Great Gatsby - Infinity,True,0,Australia,New South Wales,Gladesville,2111,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Linux; Android 8.1.0; Pixel Build/OPM1.171019.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
162670182413,2018-01-19 13:30:38,2018-01-11 22:05:13,2018-01-11 17:05:13-05:00,254813,False,43.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,43.99,,,,,,2018-01-11 22:05:13,,en,580111,86.180.135.108,,255813,0,0,Blank,['stripe'],direct,326997835789,web,fulfilled,,25507108929,The Secret Garden,1,34.00,garden_tee_unisex,Unisex,Litographs,manual,151549813,True,True,False,The Secret Garden - Unisex,True,0,United Kingdom,,Methil,KY8 3PF,Asendia (Delivery 15-30 days after Estimated Ship Date),1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
162648457229,2018-01-18 19:30:46,2018-01-11 21:59:13,2018-01-11 16:59:13-05:00,254812,False,43.99,39.00,150,0.00,False,USD,paid,True,0.00,39.00,,,43.99,,,,,,2018-01-11 21:59:13,,en,580111,73.167.160.230,,255812,0,0,Blank,['stripe'],direct,326980632589,web,fulfilled,,27559060161,Naked in Death,1,39.00,naked_scarf_inf,Infinity,Litographs,manual,8239679361,True,True,False,Naked in Death - Infinity,True,0,United States,Connecticut,NORWICH,06360,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Linux; Android 7.0; LGL64VL Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
162631286797,2018-01-19 11:30:31,2018-01-11 21:54:18,2018-01-11 16:54:18-05:00,254811,False,38.99,34.00,150,0.00,False,USD,paid,True,0.00,34.00,,,38.99,,,,,,2018-01-11 21:54:18,,en,580111,73.167.160.230,,255811,0,0,Blank,['stripe'],direct,326958743565,web,fulfilled,,25505406465,Naked in Death,1,34.00,naked_tee_women,Women's Crew,Litographs,manual,5321795201,True,True,False,Naked in Death - Women's Crew,True,0,United States,Connecticut,NORWICH,06360,USPS First Class (Delivery 3-5 days after Estimated Ship Date),2,"Mozilla/5.0 (Linux; Android 7.0; LGL64VL Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
162616246285,2018-01-11 21:50:19,2018-01-11 21:50:15,2018-01-11 16:50:15-05:00,254810,False,43.99,43.99,0,0.00,False,USD,paid,True,0.00,43.99,,,43.99,,,,,,2018-01-11 21:50:15,,en,580111,107.77.234.195,,255810,0,0,Blank,['stripe'],direct,326957924365,web,fulfilled,,25459355073,Gift Card,1,43.99,gc_scarf_1x_dom,1 Scarf with dom,litographs-test,gift_card,7470835073,False,False,True,Gift Card - 1 Scarf with dom,True,0,United States,Tennessee,Franklin,37064,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 [FBAN/FBIOS;FBAV/153.0.0.53.87;FBBV/84268146;FBDV/iPhone5,1;FBMD/iPhone;FBSN/iOS;FBSV/10.3.3;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]"
162430255117,2018-01-17 02:30:48,2018-01-11 20:57:59,2018-01-11 15:57:59-05:00,254809,False,72.00,72.00,680,0.00,False,USD,paid,True,0.00,72.00,,,72.00,,,,,,2018-01-11 20:57:59,,en,580111,134.132.52.221,,255809,0,0,Blank,['stripe'],direct,326832095245,web,fulfilled,,25511729089,The Iliad,1,24.00,iliad_18x24,18x24,Litographs,manual,95656840,True,True,False,The Iliad - 18x24,True,0,United States,Wyoming,Rock Springs,82901,USPS First Class (Delivery 3-5 days after Estimated Ship Date),3,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
